name,type,start_time,duration,"data","error"
"Async Serial","data",43.032367584,0.000082464,0x07,
"Async Serial","data",43.032454116,0.000082464,0x7B,
"Async Serial","data",43.032540644,0.000082464,0x01,
"Async Serial","data",43.032627212,0.000082464,0xE2,
"Async Serial","data",43.032713776,0.000082464,0x68,
"Async Serial","data",43.032800336,0.000082464,0x7E,
"Async Serial [1]","data",43.234616052,0.000082464,0xAA,
"Async Serial [1]","data",43.2347028,0.000082464,0xAA,
"Async Serial [1]","data",43.234789552,0.000082464,0x07,
"Async Serial [1]","data",43.2348763,0.000082464,0x01,
"Async Serial [1]","data",43.234963048,0.000082464,0x0A,
"Async Serial [1]","data",43.2350498,0.000082464,0xE8,
"Async Serial [1]","data",43.235136548,0.000082464,0xF0,
"Async Serial","data",43.247365748,0.000082464,0xAA,
"Async Serial","data",43.247452324,0.000082464,0xAA,
"Async Serial","data",43.247538924,0.000082464,0x08,
"Async Serial","data",43.247625552,0.000082464,0x01,
"Async Serial","data",43.247712148,0.000082464,0x0A,
"Async Serial","data",43.247798728,0.000082464,0x01,
"Async Serial","data",43.2478853,0.000082464,0x48,
"Async Serial","data",43.2479719,0.000082464,0xE9,
"Async Serial","data",43.252762852,0.000082464,0xAA,
"Async Serial","data",43.252849388,0.000082464,0xAA,
"Async Serial","data",43.252935928,0.000082464,0x12,
"Async Serial","data",43.253022476,0.000082464,0x02,
"Async Serial","data",43.253109028,0.000082464,0x0A,
"Async Serial","data",43.25319556,0.000082464,0x00,
"Async Serial","data",43.253282092,0.000082464,0x00,
"Async Serial","data",43.2533686,0.000082464,0x01,
"Async Serial","data",43.253455144,0.000082464,0x00,
"Async Serial","data",43.253541724,0.000082464,0x02,
"Async Serial","data",43.253628248,0.000082464,0x00,
"Async Serial","data",43.253714784,0.000082464,0x00,
"Async Serial","data",43.253801328,0.000082464,0x07,
"Async Serial","data",43.25388788,0.000082464,0x7B,
"Async Serial","data",43.253974416,0.000082464,0x01,
"Async Serial","data",43.254060944,0.000082464,0xE2,
"Async Serial","data",43.254147452,0.000082464,0x6D,
"Async Serial","data",43.254233992,0.000082464,0xE1,
"Async Serial [1]","data",43.45459366,0.000082464,0xAA,
"Async Serial [1]","data",43.454680408,0.000082464,0xAA,
"Async Serial [1]","data",43.454767156,0.000082464,0x07,
"Async Serial [1]","data",43.454853908,0.000082464,0x01,
"Async Serial [1]","data",43.454940656,0.000082464,0x0B,
"Async Serial [1]","data",43.455027404,0.000082464,0xF8,
"Async Serial [1]","data",43.455114156,0.000082464,0xD1,
"Async Serial","data",43.468824252,0.000082464,0xAA,
"Async Serial","data",43.468910736,0.000082464,0xAA,
"Async Serial","data",43.468997244,0.000082464,0x08,
"Async Serial","data",43.469083712,0.000082464,0x01,
"Async Serial","data",43.4691702,0.000082464,0x0B,
"Async Serial","data",43.469256688,0.000082464,0x01,
"Async Serial","data",43.469343188,0.000082464,0x7B,
"Async Serial","data",43.46942968,0.000082464,0xD8,
"Async Serial","data",43.474210196,0.000082464,0xAA,
"Async Serial","data",43.47429672,0.000082464,0xAA,
"Async Serial","data",43.474383252,0.000082464,0x12,
"Async Serial","data",43.474469804,0.000082464,0x02,
"Async Serial","data",43.474556352,0.000082464,0x0B,
"Async Serial","data",43.474642892,0.000082464,0x00,
"Async Serial","data",43.474729436,0.000082464,0x01,
"Async Serial","data",43.474815992,0.000082464,0x01,
"Async Serial","data",43.474902508,0.000082464,0x00,
"Async Serial","data",43.474989056,0.000082464,0x02,
"Async Serial","data",43.475075636,0.000082464,0x00,
"Async Serial","data",43.475162204,0.000082464,0x00,
"Async Serial","data",43.475248784,0.000082464,0x07,
"Async Serial","data",43.4753354,0.000082464,0x7B,
"Async Serial","data",43.475422024,0.000082464,0x01,
"Async Serial","data",43.475508628,0.000082464,0xE2,
"Async Serial","data",43.475595192,0.000082464,0x01,
"Async Serial","data",43.475681656,0.000082464,0xD1,
"Async Serial [1]","data",43.674612868,0.000082464,0xAA,
"Async Serial [1]","data",43.674699616,0.000082464,0xAA,
"Async Serial [1]","data",43.674786368,0.000082464,0x07,
"Async Serial [1]","data",43.674873116,0.000082464,0x01,
"Async Serial [1]","data",43.674959864,0.000082464,0x0C,
"Async Serial [1]","data",43.675046616,0.000082464,0x88,
"Async Serial [1]","data",43.675133364,0.000082464,0x36,
"Async Serial","data",43.690141,0.000082464,0xAA,
"Async Serial","data",43.690227524,0.000082464,0xAA,
"Async Serial","data",43.690314048,0.000082464,0x08,
"Async Serial","data",43.69040058,0.000082464,0x01,
"Async Serial","data",43.690487096,0.000082464,0x0C,
"Async Serial","data",43.69057364,0.000082464,0x01,
"Async Serial","data",43.690660148,0.000082464,0xE2,
"Async Serial","data",43.690746648,0.000082464,0x4F,
"Async Serial","data",43.69554502,0.000082464,0xAA,
"Async Serial","data",43.69563154,0.000082464,0xAA,
"Async Serial","data",43.69571804,0.000082464,0x12,
"Async Serial","data",43.6958045,0.000082464,0x02,
"Async Serial","data",43.695890984,0.000082464,0x0C,
"Async Serial","data",43.695977476,0.000082464,0x00,
"Async Serial","data",43.696063964,0.000082464,0x01,
"Async Serial","data",43.696150432,0.000082464,0x01,
"Async Serial","data",43.69623694,0.000082464,0x00,
"Async Serial","data",43.696323452,0.000082464,0x01,
"Async Serial","data",43.696409964,0.000082464,0x00,
"Async Serial","data",43.696496456,0.000082464,0x00,
"Async Serial","data",43.696582948,0.000082464,0x07,
"Async Serial","data",43.696669436,0.000082464,0x7B,
"Async Serial","data",43.696755976,0.000082464,0x01,
"Async Serial","data",43.696842552,0.000082464,0xE2,
"Async Serial","data",43.69692912,0.000082464,0xD1,
"Async Serial","data",43.697015596,0.000082464,0x18,
"Async Serial [1]","data",43.894604816,0.000082464,0xAA,
"Async Serial [1]","data",43.894691568,0.000082464,0xAA,
"Async Serial [1]","data",43.894778316,0.000082464,0x07,
"Async Serial [1]","data",43.894865064,0.000082464,0x01,
"Async Serial [1]","data",43.894951816,0.000082464,0x0D,
"Async Serial [1]","data",43.895038564,0.000082464,0x98,
"Async Serial [1]","data",43.895125312,0.000082464,0x17,
"Async Serial [1]","data",43.904750588,0.000082464,0xAA,
"Async Serial [1]","data",43.90483734,0.000082464,0xAA,
"Async Serial [1]","data",43.904924088,0.000082464,0x0E,
"Async Serial [1]","data",43.905010836,0.000082464,0x0E,
"Async Serial [1]","data",43.905097588,0.000082464,0x01,
"Async Serial [1]","data",43.905184336,0.000082464,0x01,
"Async Serial [1]","data",43.905271084,0.000082464,0x00,
"Async Serial [1]","data",43.905357836,0.000082464,0x00,
"Async Serial [1]","data",43.905444584,0.000082464,0x03,
"Async Serial [1]","data",43.905531332,0.000082464,0xE8,
"Async Serial [1]","data",43.905618084,0.000082464,0xFF,
"Async Serial [1]","data",43.905704832,0.000082464,0xFF,
"Async Serial [1]","data",43.905791584,0.000082464,0x46,
"Async Serial [1]","data",43.905878332,0.000082464,0x25,
"Async Serial","data",43.911463356,0.000082464,0xAA,
"Async Serial","data",43.911549924,0.000082464,0xAA,
"Async Serial","data",43.911636472,0.000082464,0x08,
"Async Serial","data",43.911723016,0.000082464,0x01,
"Async Serial","data",43.911809536,0.000082464,0x0D,
"Async Serial","data",43.911896064,0.000082464,0x01,
"Async Serial","data",43.911982632,0.000082464,0xD1,
"Async Serial","data",43.912069192,0.000082464,0x7E,
"Async Serial [1]","data",43.914642112,0.000082464,0xAA,
"Async Serial [1]","data",43.914728864,0.000082464,0xAA,
"Async Serial [1]","data",43.914815612,0.000082464,0x0E,
"Async Serial [1]","data",43.91490236,0.000082464,0x0E,
"Async Serial [1]","data",43.914989112,0.000082464,0x02,
"Async Serial [1]","data",43.91507586,0.000082464,0x02,
"Async Serial [1]","data",43.915162608,0.000082464,0x00,
"Async Serial [1]","data",43.91524936,0.000082464,0x00,
"Async Serial [1]","data",43.915336108,0.000082464,0x03,
"Async Serial [1]","data",43.915422856,0.000082464,0xE8,
"Async Serial [1]","data",43.915509608,0.000082464,0xFF,
"Async Serial [1]","data",43.915596356,0.000082464,0xFF,
"Async Serial [1]","data",43.915683108,0.000082464,0x56,
"Async Serial [1]","data",43.915769856,0.000082464,0xD2,
"Async Serial","data",43.916849844,0.000082464,0xAA,
"Async Serial","data",43.916936408,0.000082464,0xAA,
"Async Serial","data",43.917022948,0.000082464,0x12,
"Async Serial","data",43.91710948,0.000082464,0x02,
"Async Serial","data",43.917196032,0.000082464,0x0D,
"Async Serial","data",43.917282568,0.000082464,0x00,
"Async Serial","data",43.917369088,0.000082464,0x01,
"Async Serial","data",43.917455612,0.000082464,0x01,
"Async Serial","data",43.917542124,0.000082464,0x00,
"Async Serial","data",43.917628644,0.000082464,0x02,
"Async Serial","data",43.917715164,0.000082464,0x00,
"Async Serial","data",43.917801688,0.000082464,0x00,
"Async Serial","data",43.9178882,0.000082464,0x07,
"Async Serial","data",43.917974744,0.000082464,0x7B,
"Async Serial","data",43.918061264,0.000082464,0x01,
"Async Serial","data",43.918147796,0.000082464,0xE2,
"Async Serial","data",43.918234344,0.000082464,0x0A,
"Async Serial","data",43.918320896,0.000082464,0xEF,
"Async Serial","data",43.93159882,0.000082464,0xAA,
"Async Serial","data",43.931685356,0.000082464,0xAA,
"Async Serial","data",43.931771884,0.000082464,0x08,
"Async Serial","data",43.931858448,0.000082464,0x0E,
"Async Serial","data",43.931945,0.000082464,0x01,
"Async Serial","data",43.93203156,0.000082464,0x01,
"Async Serial","data",43.932118104,0.000082464,0xB8,
"Async Serial","data",43.932204644,0.000082464,0x22,
"Async Serial","data",43.951725188,0.000082464,0xAA,
"Async Serial","data",43.951811772,0.000082464,0xAA,
"Async Serial","data",43.951898312,0.000082464,0x08,
"Async Serial","data",43.951984856,0.000082464,0x0E,
"Async Serial","data",43.9520714,0.000082464,0x02,
"Async Serial","data",43.952157928,0.000082464,0x01,
"Async Serial","data",43.952244456,0.000082464,0xED,
"Async Serial","data",43.952330996,0.000082464,0x71,
"Async Serial [1]","data",44.01470682,0.000082464,0xAA,
"Async Serial [1]","data",44.014793572,0.000082464,0xAA,
"Async Serial [1]","data",44.01488032,0.000082464,0x07,
"Async Serial [1]","data",44.014967068,0.000082464,0x01,
"Async Serial [1]","data",44.01505382,0.000082464,0x0E,
"Async Serial [1]","data",44.015140568,0.000082464,0xA8,
"Async Serial [1]","data",44.015227316,0.000082464,0x74,
"Async Serial","data",44.032438064,0.000082464,0xAA,
"Async Serial","data",44.03252468,0.000082464,0xAA,
"Async Serial","data",44.032611288,0.000082464,0x08,
"Async Serial","data",44.032697904,0.000082464,0x01,
"Async Serial","data",44.032784488,0.000082464,0x0E,
"Async Serial","data",44.03287108,0.000082464,0x01,
"Async Serial","data",44.032957656,0.000082464,0x84,
"Async Serial","data",44.033044156,0.000082464,0x2D,
"Async Serial","data",44.037835096,0.000082464,0xAA,
"Async Serial","data",44.037921616,0.000082464,0xAA,
"Async Serial","data",44.038008148,0.000082464,0x12,
"Async Serial","data",44.038094676,0.000082464,0x02,
"Async Serial","data",44.038181208,0.000082464,0x0E,
"Async Serial","data",44.038267744,0.000082464,0x00,
"Async Serial","data",44.038354312,0.000082464,0x01,
"Async Serial","data",44.038440896,0.000082464,0x01,
"Async Serial","data",44.038527516,0.000082464,0x00,
"Async Serial","data",44.038614072,0.000082464,0x02,
"Async Serial","data",44.038700592,0.000082464,0x00,
"Async Serial","data",44.038787108,0.000082464,0x00,
"Async Serial","data",44.038873612,0.000082464,0x07,
"Async Serial","data",44.038960152,0.000082464,0x7B,
"Async Serial","data",44.039046656,0.000082464,0x01,
"Async Serial","data",44.039133144,0.000082464,0xE2,
"Async Serial","data",44.03921966,0.000082464,0x0F,
"Async Serial","data",44.039306228,0.000082464,0x70,
"Async Serial [1]","data",44.234612324,0.000082464,0xAA,
"Async Serial [1]","data",44.234699076,0.000082464,0xAA,
"Async Serial [1]","data",44.234785824,0.000082464,0x07,
"Async Serial [1]","data",44.234872572,0.000082464,0x01,
"Async Serial [1]","data",44.234959324,0.000082464,0x0F,
"Async Serial [1]","data",44.235046072,0.000082464,0xB8,
"Async Serial [1]","data",44.23513282,0.000082464,0x55,
"Async Serial","data",44.25388444,0.000082464,0xAA,
"Async Serial","data",44.253970964,0.000082464,0xAA,
"Async Serial","data",44.254057476,0.000082464,0x08,
"Async Serial","data",44.254143988,0.000082464,0x01,
"Async Serial","data",44.254230532,0.000082464,0x0F,
"Async Serial","data",44.254317068,0.000082464,0x01,
"Async Serial","data",44.254403596,0.000082464,0xB7,
"Async Serial","data",44.25449014,0.000082464,0x1C,
"Async Serial","data",44.259269768,0.000082464,0xAA,
"Async Serial","data",44.259356276,0.000082464,0xAA,
"Async Serial","data",44.259442764,0.000082464,0x12,
"Async Serial","data",44.259529284,0.000082464,0x02,
"Async Serial","data",44.259615788,0.000082464,0x0F,
"Async Serial","data",44.259702284,0.000082464,0x00,
"Async Serial","data",44.259788788,0.000082464,0x01,
"Async Serial","data",44.259875288,0.000082464,0x01,
"Async Serial","data",44.259961772,0.000082464,0x00,
"Async Serial","data",44.260048268,0.000082464,0x02,
"Async Serial","data",44.260134776,0.000082464,0x00,
"Async Serial","data",44.2602213,0.000082464,0x00,
"Async Serial","data",44.260307812,0.000082464,0x07,
"Async Serial","data",44.26039428,0.000082464,0x7B,
"Async Serial","data",44.260480764,0.000082464,0x01,
"Async Serial","data",44.260567264,0.000082464,0xE2,
"Async Serial","data",44.260653768,0.000082464,0x0C,
"Async Serial","data",44.260740276,0.000082464,0x05,
"Async Serial","data",44.943134728,0.000082464,0xAA,
"Async Serial","data",44.94322132,0.000082464,0xAA,
"Async Serial","data",44.9433079,0.000082464,0x12,
"Async Serial","data",44.943394464,0.000082464,0x02,
"Async Serial","data",44.943481008,0.000082464,0xFF,
"Async Serial","data",44.943567572,0.000082464,0x00,
"Async Serial","data",44.943654144,0.000082464,0x00,
"Async Serial","data",44.943740692,0.000082464,0x01,
"Async Serial","data",44.943827232,0.000082464,0x00,
"Async Serial","data",44.943913788,0.000082464,0x02,
"Async Serial","data",44.94400034,0.000082464,0x00,
"Async Serial","data",44.944086876,0.000082464,0x00,
"Async Serial","data",44.944173424,0.000082464,0x07,
"Async Serial","data",44.944259944,0.000082464,0x7B,
"Async Serial","data",44.944346468,0.000082464,0x01,
"Async Serial","data",44.944433004,0.000082464,0xE2,
"Async Serial","data",44.944519552,0.000082464,0x4D,
"Async Serial","data",44.944606108,0.000082464,0x51,
"Async Serial","data",44.94469268,0.000082464,0xAA,
"Async Serial","data",44.94477924,0.000082464,0xAA,
"Async Serial","data",44.944865792,0.000082464,0x12,
"Async Serial","data",44.944952312,0.000082464,0x02,
"Async Serial","data",44.945038844,0.000082464,0xFF,
"Async Serial","data",44.945125376,0.000082464,0x00,
"Async Serial","data",44.945211868,0.000082464,0x00,
"Async Serial","data",44.945298356,0.000082464,0x01,
"Async Serial","data",44.9453849,0.000082464,0x00,
"Async Serial","data",44.945471488,0.000082464,0x02,
"Async Serial","data",44.945558056,0.000082464,0x00,
"Async Serial","data",44.94564462,0.000082464,0x00,
"Async Serial","data",44.9457312,0.000082464,0x07,
"Async Serial","data",44.945817764,0.000082464,0x7F,
"Async Serial","data",44.945904312,0.000082464,0x01,
"Async Serial","data",44.945990888,0.000082464,0xE3,
"Async Serial","data",44.946077444,0.000082464,0x81,
"Async Serial","data",44.946163976,0.000082464,0xB0,
"Async Serial [1]","data",47.934571572,0.000082464,0xAA,
"Async Serial [1]","data",47.93465832,0.000082464,0xAA,
"Async Serial [1]","data",47.934745072,0.000082464,0x07,
"Async Serial [1]","data",47.93483182,0.000082464,0x01,
"Async Serial [1]","data",47.934918568,0.000082464,0x10,
"Async Serial [1]","data",47.93500532,0.000082464,0x5B,
"Async Serial [1]","data",47.935092068,0.000082464,0x8B,
"Async Serial","data",47.938908232,0.000082464,0xAA,
"Async Serial","data",47.938994672,0.000082464,0xAA,
"Async Serial","data",47.939081128,0.000082464,0x08,
"Async Serial","data",47.93916758,0.000082464,0x01,
"Async Serial","data",47.939254016,0.000082464,0x10,
"Async Serial","data",47.939340452,0.000082464,0x01,
"Async Serial","data",47.939426904,0.000082464,0xA4,
"Async Serial","data",47.93951338,0.000082464,0x51,
"Async Serial","data",47.94430194,0.000082464,0xAA,
"Async Serial","data",47.94438846,0.000082464,0xAA,
"Async Serial","data",47.944475,0.000082464,0x12,
"Async Serial","data",47.944561524,0.000082464,0x02,
"Async Serial","data",47.944648076,0.000082464,0x10,
"Async Serial","data",47.944734604,0.000082464,0x00,
"Async Serial","data",47.944821116,0.000082464,0x00,
"Async Serial","data",47.944907632,0.000082464,0x01,
"Async Serial","data",47.94499416,0.000082464,0x00,
"Async Serial","data",47.945080684,0.000082464,0x02,
"Async Serial","data",47.945167208,0.000082464,0x00,
"Async Serial","data",47.945253704,0.000082464,0x00,
"Async Serial","data",47.945340224,0.000082464,0x07,
"Async Serial","data",47.945426744,0.000082464,0x7B,
"Async Serial","data",47.94551326,0.000082464,0x01,
"Async Serial","data",47.945599792,0.000082464,0xE2,
"Async Serial","data",47.945686328,0.000082464,0x47,
"Async Serial","data",47.945772868,0.000082464,0xF3,
"Async Serial [1]","data",48.13455684,0.000082464,0xAA,
"Async Serial [1]","data",48.134643588,0.000082464,0xAA,
"Async Serial [1]","data",48.13473034,0.000082464,0x0E,
"Async Serial [1]","data",48.134817088,0.000082464,0x0E,
"Async Serial [1]","data",48.13490384,0.000082464,0x03,
"Async Serial [1]","data",48.134990588,0.000082464,0x01,
"Async Serial [1]","data",48.135077336,0.000082464,0x00,
"Async Serial [1]","data",48.135164088,0.000082464,0x00,
"Async Serial [1]","data",48.135250836,0.000082464,0x03,
"Async Serial [1]","data",48.135337584,0.000082464,0xE8,
"Async Serial [1]","data",48.135424336,0.000082464,0xFF,
"Async Serial [1]","data",48.135511084,0.000082464,0xFF,
"Async Serial [1]","data",48.135597832,0.000082464,0xC9,
"Async Serial [1]","data",48.135684584,0.000082464,0x83,
"Async Serial","data",48.1402675,0.000082464,0xAA,
"Async Serial","data",48.140354092,0.000082464,0xAA,
"Async Serial","data",48.140440712,0.000082464,0x08,
"Async Serial","data",48.140527332,0.000082464,0x0E,
"Async Serial","data",48.14061394,0.000082464,0x03,
"Async Serial","data",48.14070054,0.000082464,0x01,
"Async Serial","data",48.140787168,0.000082464,0xDE,
"Async Serial","data",48.140873712,0.000082464,0x40,
"Async Serial [1]","data",48.144615128,0.000082464,0xAA,
"Async Serial [1]","data",48.144701876,0.000082464,0xAA,
"Async Serial [1]","data",48.144788628,0.000082464,0x0E,
"Async Serial [1]","data",48.144875376,0.000082464,0x0E,
"Async Serial [1]","data",48.144962124,0.000082464,0x04,
"Async Serial [1]","data",48.145048876,0.000082464,0x02,
"Async Serial [1]","data",48.145135624,0.000082464,0x00,
"Async Serial [1]","data",48.145222372,0.000082464,0x00,
"Async Serial [1]","data",48.145309124,0.000082464,0x03,
"Async Serial [1]","data",48.145395872,0.000082464,0xE8,
"Async Serial [1]","data",48.14548262,0.000082464,0xFF,
"Async Serial [1]","data",48.145569372,0.000082464,0xFF,
"Async Serial [1]","data",48.14565612,0.000082464,0xD6,
"Async Serial [1]","data",48.145742872,0.000082464,0x19,
"Async Serial","data",48.160393952,0.000082464,0xAA,
"Async Serial","data",48.160480512,0.000082464,0xAA,
"Async Serial","data",48.160567052,0.000082464,0x08,
"Async Serial","data",48.160653616,0.000082464,0x0E,
"Async Serial","data",48.160740192,0.000082464,0x04,
"Async Serial","data",48.160826772,0.000082464,0x01,
"Async Serial","data",48.160913336,0.000082464,0x47,
"Async Serial","data",48.160999908,0.000082464,0xD7,
"Async Serial [1]","data",48.944533716,0.000082464,0xAA,
"Async Serial [1]","data",48.944620464,0.000082464,0xAA,
"Async Serial [1]","data",48.944707212,0.000082464,0x0E,
"Async Serial [1]","data",48.944793964,0.000082464,0x0E,
"Async Serial [1]","data",48.944880712,0.000082464,0x05,
"Async Serial [1]","data",48.944967464,0.000082464,0x02,
"Async Serial [1]","data",48.945054212,0.000082464,0x03,
"Async Serial [1]","data",48.94514096,0.000082464,0xE8,
"Async Serial [1]","data",48.945227712,0.000082464,0x03,
"Async Serial [1]","data",48.94531446,0.000082464,0xE8,
"Async Serial [1]","data",48.945401208,0.000082464,0xFF,
"Async Serial [1]","data",48.94548796,0.000082464,0xFF,
"Async Serial [1]","data",48.945574708,0.000082464,0x66,
"Async Serial [1]","data",48.945661456,0.000082464,0x0B,
"Async Serial","data",48.9457795,0.000082464,0xAA,
"Async Serial","data",48.945866092,0.000082464,0xAA,
"Async Serial","data",48.945952692,0.000082464,0x08,
"Async Serial","data",48.946039284,0.000082464,0x0E,
"Async Serial","data",48.94612588,0.000082464,0x05,
"Async Serial","data",48.946212488,0.000082464,0x01,
"Async Serial","data",48.9462991,0.000082464,0x74,
"Async Serial","data",48.946385752,0.000082464,0xE6,
"Async Serial","data",49.991418772,0.000082464,0xAA,
"Async Serial","data",49.991505332,0.000082464,0xAA,
"Async Serial","data",49.991591896,0.000082464,0x12,
"Async Serial","data",49.991678504,0.000082464,0x02,
"Async Serial","data",49.991765104,0.000082464,0xFF,
"Async Serial","data",49.991851724,0.000082464,0x00,
"Async Serial","data",49.991938324,0.000082464,0x00,
"Async Serial","data",49.992024948,0.000082464,0x01,
"Async Serial","data",49.992111556,0.000082464,0x00,
"Async Serial","data",49.992198164,0.000082464,0x02,
"Async Serial","data",49.992284756,0.000082464,0x00,
"Async Serial","data",49.99237136,0.000082464,0x00,
"Async Serial","data",49.992457968,0.000082464,0x07,
"Async Serial","data",49.992544568,0.000082464,0x7E,
"Async Serial","data",49.9926312,0.000082464,0x01,
"Async Serial","data",49.99271782,0.000082464,0xE3,
"Async Serial","data",49.992804432,0.000082464,0xB6,
"Async Serial","data",49.992891068,0.000082464,0x80,
"Async Serial","data",55.02283744,0.000082464,0xAA,
"Async Serial","data",55.022923932,0.000082464,0xAA,
"Async Serial","data",55.023010436,0.000082464,0x12,
"Async Serial","data",55.023096928,0.000082464,0x02,
"Async Serial","data",55.023183416,0.000082464,0xFF,
"Async Serial","data",55.023269932,0.000082464,0x00,
"Async Serial","data",55.023356456,0.000082464,0x00,
"Async Serial","data",55.023442984,0.000082464,0x01,
"Async Serial","data",55.023529524,0.000082464,0x00,
"Async Serial","data",55.023616052,0.000082464,0x02,
"Async Serial","data",55.02370258,0.000082464,0x00,
"Async Serial","data",55.023789112,0.000082464,0x00,
"Async Serial","data",55.023875636,0.000082464,0x07,
"Async Serial","data",55.023962164,0.000082464,0x7F,
"Async Serial","data",55.024048708,0.000082464,0x01,
"Async Serial","data",55.02413526,0.000082464,0xE3,
"Async Serial","data",55.024221808,0.000082464,0x81,
"Async Serial","data",55.02430834,0.000082464,0xB0,
"Async Serial","data",60.053633784,0.000082464,0xAA,
"Async Serial","data",60.053720352,0.000082464,0xAA,
"Async Serial","data",60.053806908,0.000082464,0x12,
"Async Serial","data",60.05389346,0.000082464,0x02,
"Async Serial","data",60.053980012,0.000082464,0xFF,
"Async Serial","data",60.054066544,0.000082464,0x00,
"Async Serial","data",60.05415312,0.000082464,0x00,
"Async Serial","data",60.054239712,0.000082464,0x01,
"Async Serial","data",60.054326264,0.000082464,0x00,
"Async Serial","data",60.0544128,0.000082464,0x02,
"Async Serial","data",60.054499352,0.000082464,0x00,
"Async Serial","data",60.054585924,0.000082464,0x00,
"Async Serial","data",60.054672468,0.000082464,0x07,
"Async Serial","data",60.054759024,0.000082464,0x7E,
"Async Serial","data",60.054845584,0.000082464,0x01,
"Async Serial","data",60.054932156,0.000082464,0xE3,
"Async Serial","data",60.055018728,0.000082464,0xB6,
"Async Serial","data",60.055105284,0.000082464,0x80,
"Async Serial","data",65.094872212,0.000082464,0xAA,
"Async Serial","data",65.09495878,0.000082464,0xAA,
"Async Serial","data",65.09504536,0.000082464,0x12,
"Async Serial","data",65.09513192,0.000082464,0x02,
"Async Serial","data",65.095218484,0.000082464,0xFF,
"Async Serial","data",65.095305032,0.000082464,0x00,
"Async Serial","data",65.095391576,0.000082464,0x00,
"Async Serial","data",65.095478108,0.000082464,0x01,
"Async Serial","data",65.095564632,0.000082464,0x00,
"Async Serial","data",65.095651176,0.000082464,0x02,
"Async Serial","data",65.095737716,0.000082464,0x00,
"Async Serial","data",65.09582426,0.000082464,0x00,
"Async Serial","data",65.095910816,0.000082464,0x07,
"Async Serial","data",65.095997384,0.000082464,0x7E,
"Async Serial","data",65.096083912,0.000082464,0x01,
"Async Serial","data",65.096170456,0.000082464,0xE3,
"Async Serial","data",65.096257016,0.000082464,0xB6,
"Async Serial","data",65.096343584,0.000082464,0x80,
"Async Serial","data",70.127932124,0.000082464,0xAA,
"Async Serial","data",70.128018784,0.000082464,0xAA,
"Async Serial","data",70.128105404,0.000082464,0x12,
"Async Serial","data",70.128192056,0.000082464,0x02,
"Async Serial","data",70.1282787,0.000082464,0xFF,
"Async Serial","data",70.128365336,0.000082464,0x00,
"Async Serial","data",70.12845196,0.000082464,0x00,
"Async Serial","data",70.128538572,0.000082464,0x01,
"Async Serial","data",70.128625236,0.000082464,0x00,
"Async Serial","data",70.12871184,0.000082464,0x02,
"Async Serial","data",70.12879846,0.000082464,0x00,
"Async Serial","data",70.128885072,0.000082464,0x00,
"Async Serial","data",70.128971672,0.000082464,0x07,
"Async Serial","data",70.12905826,0.000082464,0x7E,
"Async Serial","data",70.129144848,0.000082464,0x01,
"Async Serial","data",70.12923144,0.000082464,0xE3,
"Async Serial","data",70.12931804,0.000082464,0xB6,
"Async Serial","data",70.129404636,0.000082464,0x80,
